NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
URAD	1	ENSG00000183463	
URB2	1	ENSG00000135763	
OPRM1	1	ENSG00000112038	
URB1	1	ENSG00000142207	
ITGB1BP1	1	ENSG00000119185	
ITGB1BP2	1	ENSG00000147166	
CSF2RBP1	1	ENSG00000232254	
NPY4R	1	ENSG00000204174	
OPRL1	1	ENSG00000125510	
MOSPD2	1	ENSG00000130150	
MOSPD1	1	ENSG00000101928	
MOSPD3	1	ENSG00000106330	
PRRG4	1	ENSG00000135378	
PRRG3	1	ENSG00000130032	
PRRG2	1	ENSG00000126460	
PRRG1	1	ENSG00000130962	
DUXAP11	1	ENSG00000270222	
MAS1L	1	ENSG00000206515	
OPRK1	1	ENSG00000082556	
TUBB1P1	1	ENSG00000249726	
PYCARD-AS1	1	ENSG00000261359	
TUBB1P2	1	ENSG00000228578	
SHCBP1	1	ENSG00000171241	
GNPDA1	1	ENSG00000113552	
GNPDA2	1	ENSG00000163281	
ZCRB1P1	1	ENSG00000224208	
SOX5P1	1	ENSG00000254376	
PWWP2B	1	ENSG00000171813	
SLA2	1	ENSG00000101082	
DPYSL4	1	ENSG00000151640	
DPYSL5	1	ENSG00000157851	
KIAA1586	1	ENSG00000168116	
DPYSL2	1	ENSG00000092964	
GPBP1	1	ENSG00000062194	
DPYSL3	1	ENSG00000113657	
PWWP2A	1	ENSG00000170234	
VSTM1	1	ENSG00000189068	
VSTM4	1	ENSG00000165633	
IGHV3-7	1	ENSG00000211938	
VSTM5	1	ENSG00000214376	
IGHV3-6	1	ENSG00000253763	
FNBP4	1	ENSG00000109920	
SAP30BP	1	ENSG00000161526	
MTHFD2P5	1	ENSG00000213530	
FNBP1	1	ENSG00000187239	
MTHFD2P6	1	ENSG00000249266	
CACNA2D1	1	ENSG00000153956	
MTHFD2P7	1	ENSG00000181260	
CACNA2D3	1	ENSG00000157445	
MTHFD2P1	1	ENSG00000244681	
CACNA2D2	1	ENSG00000007402	
MTHFD2P2	1	ENSG00000217169	
MTHFD2P3	1	ENSG00000231112	
CACNA2D4	1	ENSG00000151062	
MTHFD2P4	1	ENSG00000251253	
ABITRAM	1	ENSG00000119328	
FEZ1	1	ENSG00000149557	
FEZ2	1	ENSG00000171055	
TCEANC2	1	ENSG00000116205	
PLBD1	1	ENSG00000121316	
TXNIP	1	ENSG00000265972	
CLOCK	1	ENSG00000134852	
PLBD2	1	ENSG00000151176	
SLBP	1	ENSG00000163950	
URI1	1	ENSG00000105176	
ZC3HAV1	1	ENSG00000105939	
PRPSAP1	1	ENSG00000161542	
FAM172BP	1	ENSG00000175841	
PRPSAP2	1	ENSG00000141127	
HLCS	1	ENSG00000159267	
MOV10L1	1	ENSG00000073146	
CREBBP	1	ENSG00000005339	
BTBD19	1	ENSG00000222009	
BTBD17	1	ENSG00000204347	
BTBD18	1	ENSG00000233436	
KIR3DP1	1	ENSG00000264257	
BTBD16	1	ENSG00000138152	
IGHVII-15-1	1	ENSG00000253458	
BTBD10	1	ENSG00000148925	
NANOG	1	ENSG00000111704	
AOC4P	1	ENSG00000260105	
JRKL	1	ENSG00000183340	
CASP14	1	ENSG00000105141	
CASP12	1	ENSG00000204403	
CASP10	1	ENSG00000003400	
NPM1P51	1	ENSG00000230913	
NPM1P52	1	ENSG00000253663	
NPM1P50	1	ENSG00000213333	
RING1	3	ENSG00000226788:ENSG00000231115:ENSG00000206287	
NMTRS-TGA3-1	1	ENSG00000241225	
NPM1P48	1	ENSG00000231821	
NPM1P49	1	ENSG00000226556	
PLSCR1	1	ENSG00000188313	
NPM1P46	1	ENSG00000213104	
NPM1P47	1	ENSG00000259466	
PLSCR3	1	ENSG00000187838	
PLSCR2	1	ENSG00000163746	
NPM1P45	1	ENSG00000265593	
PLSCR5	1	ENSG00000231213	
NPM1P42	1	ENSG00000259259	
PLSCR4	1	ENSG00000114698	
NPM1P43	1	ENSG00000259440	
NPM1P40	1	ENSG00000236523	
NPM1P41	1	ENSG00000248543	
ATF7-NPFF	1	ENSG00000267281	
PAFAH1B3	1	ENSG00000079462	
PAFAH1B2	1	ENSG00000168092	
PAFAH1B1	1	ENSG00000007168	
ECHS1	1	ENSG00000127884	
URM1	1	ENSG00000167118	
PRDX5P1	1	ENSG00000242364	
NPM1P39	1	ENSG00000225159	
NPM1P37	1	ENSG00000219085	
NPM1P38	1	ENSG00000219257	
NPM1P35	1	ENSG00000255213	
NPM1P36	1	ENSG00000214604	
NPM1P33	1	ENSG00000213925	
NPM1P34	1	ENSG00000232054	
NPM1P31	1	ENSG00000214807	
NPM1P32	1	ENSG00000213239	
NPM1P30	1	ENSG00000228219	
SLF1	1	ENSG00000133302	
OR2X1P	1	ENSG00000224830	
SLF2	1	ENSG00000119906	
KIR3DL1	1	ENSG00000167633	
KIR3DL2	1	ENSG00000240403	
KIR3DL3	1	ENSG00000242019	
NPM1P28	1	ENSG00000240804	
NPM1P29	1	ENSG00000239351	
NPM1P26	1	ENSG00000235677	
NPM1P27	1	ENSG00000249353	
NPM1P24	1	ENSG00000215086	
NPM1P25	1	ENSG00000229417	
MYBBP1A	1	ENSG00000132382	
NPM1P22	1	ENSG00000227969	
NPM1P23	1	ENSG00000242109	
NPM1P20	1	ENSG00000259161	
NPM1P21	1	ENSG00000248578	
PWWP3A	1	ENSG00000160953	
COX5AP1	1	ENSG00000271180	
PWWP3B	1	ENSG00000157502	
CIAPIN1	1	ENSG00000005194	
COX5AP2	1	ENSG00000258981	
LY6L	1	ENSG00000261667	
LY6K	1	ENSG00000160886	
OR7E4P	1	ENSG00000255261	
ALDH1L1	1	ENSG00000144908	
LDC1P	1	ENSG00000260386	
LY75	1	ENSG00000054219	
MAP3K7CL	1	ENSG00000156265	
BCAR1P2	1	ENSG00000258771	
BCAR1P1	1	ENSG00000258397	
ALDH1L2	1	ENSG00000136010	
UROD	1	ENSG00000126088	
OR7A11P	1	ENSG00000198367	
NUP35P2	1	ENSG00000226285	
NUP35P1	1	ENSG00000223928	
KIR3DX1	1	ENSG00000104970	
EIF2S3B	1	ENSG00000180574	
SVIL2P	1	ENSG00000234814	
RINT1	1	ENSG00000135249	
LY6D	1	ENSG00000167656	
LY6H	1	ENSG00000176956	
AJUBA	1	ENSG00000129474	
LY6E	1	ENSG00000160932	
GRIA1	1	ENSG00000155511	
GRIA2	1	ENSG00000120251	
OR7E2P	1	ENSG00000255203	
LY96	1	ENSG00000154589	
CREBL2	1	ENSG00000111269	
NTAN1P1	1	ENSG00000270965	
PRMT5P1	1	ENSG00000249004	
JCHAINP1	1	ENSG00000253655	
KIAA1522	1	ENSG00000162522	
TNFRSF17	1	ENSG00000048462	
PARD6G-AS1	1	ENSG00000267270	
TNFRSF14	1	ENSG00000157873	
IP6K1	1	ENSG00000176095	
GRIA3	1	ENSG00000125675	
IP6K3	1	ENSG00000161896	
SAC3D1	1	ENSG00000168061	
IP6K2	1	ENSG00000068745	
GRIA4	1	ENSG00000152578	
OR7A15P	1	ENSG00000176923	
TXNP1	1	ENSG00000232823	
TXNP2	1	ENSG00000225167	
TXNP3	1	ENSG00000234388	
UROS	1	ENSG00000188690	
TXNP4	1	ENSG00000262519	
TXNP5	1	ENSG00000228236	
LY86	1	ENSG00000112799	
TXNP6	1	ENSG00000234036	
TXNP7	1	ENSG00000217268	
OR7E1P	1	ENSG00000255554	
OR7E24	1	ENSG00000237521	
E2F4P1	1	ENSG00000231276	
OR7E8P	1	ENSG00000177400	
KIAA1549	1	ENSG00000122778	
PIERCE2	1	ENSG00000261652	
PIERCE1	1	ENSG00000160345	
GRID2	1	ENSG00000152208	
GNRHR2	1	ENSG00000211451	
GRID1	1	ENSG00000182771	
TNFRSF18	1	ENSG00000186891	
OR7E7P	1	ENSG00000238228	
TNFRSF19	1	ENSG00000127863	
TNFRSF1B	1	ENSG00000028137	
ARFGAP3	1	ENSG00000242247	
ARFGAP1	1	ENSG00000101199	
TNFRSF1A	1	ENSG00000067182	
ARFGAP2	1	ENSG00000149182	
CCNL2P1	1	ENSG00000248283	
NTAN1P3	1	ENSG00000256355	
NTAN1P2	1	ENSG00000250569	
TNFRSF25	1	ENSG00000215788	
TNFRSF21	1	ENSG00000146072	
CANT1	1	ENSG00000171302	
OR7A18P	1	ENSG00000269678	
CARNMT1	1	ENSG00000156017	
HM13	1	ENSG00000101294	
SRBD1	1	ENSG00000068784	
SAP30P1	1	ENSG00000271711	
ENSG00000267260	1	ENSG00000267260	
OR12D1	4	ENSG00000249571:ENSG00000248182:ENSG00000251608:ENSG00000249103	
OR12D3	6	ENSG00000224487:ENSG00000204692:ENSG00000251394:ENSG00000112462:ENSG00000250364:ENSG00000242022	
OR12D2	3	ENSG00000227446:ENSG00000233481:ENSG00000225247	
SPINT5P	1	ENSG00000168630	
OR7E5P	1	ENSG00000214880	
OR7A19P	1	ENSG00000272963	
TXNL1	1	ENSG00000091164	
PDPK2P	1	ENSG00000205918	
SKA2P1	1	ENSG00000232387	
HCRTR2	1	ENSG00000137252	
HCRTR1	1	ENSG00000121764	
MED13P1	1	ENSG00000236131	
TNFRSF6B	1	ENSG00000243509	
THSD7B	1	ENSG00000144229	
TRIM53BP	1	ENSG00000166013	
C16orf89	1	ENSG00000153446	
ZNF736P10Y	1	ENSG00000216824	
C16orf87	1	ENSG00000155330	
C16orf86	1	ENSG00000159761	
CSPG4P3Y	1	ENSG00000172342	
NIPA2P3	1	ENSG00000271486	
NIPA2P2	1	ENSG00000241022	
NIPA2P5	1	ENSG00000236277	
NIPA2P4	1	ENSG00000254151	
NIPA2P1	1	ENSG00000225843	
THSD7A	1	ENSG00000005108	
KRT223P	1	ENSG00000229028	
BTG1P1	1	ENSG00000256720	
TRIM53CP	1	ENSG00000254764	
ZNF736P11Y	1	ENSG00000215537	
C16orf78	1	ENSG00000166152	
C16orf74	1	ENSG00000154102	
MTATP6P16	1	ENSG00000224299	
CSPG4P4Y	1	ENSG00000172294	
MTATP6P15	1	ENSG00000254931	
MTATP6P18	1	ENSG00000227035	
MTATP6P17	1	ENSG00000235433	
SLPI	1	ENSG00000124107	
NACAP8	1	ENSG00000257210	
NACAP7	1	ENSG00000218965	
MTATP6P11	1	ENSG00000228097	
PNLDC1	1	ENSG00000146453	
MTATP6P14	1	ENSG00000233449	
MTATP6P13	1	ENSG00000229842	
OR9K1P	1	ENSG00000196534	
NACAP6	1	ENSG00000248403	
NACAP5	1	ENSG00000249488	
MTATP6P19	1	ENSG00000228316	
NACAP2	1	ENSG00000180230	
KRT224P	1	ENSG00000224244	
CHCHD2P2	1	ENSG00000215006	
CHCHD2P3	1	ENSG00000270849	
CHCHD2P1	1	ENSG00000226902	
CHCHD2P6	1	ENSG00000235084	
CHCHD2P7	1	ENSG00000249973	
CHCHD2P4	1	ENSG00000213118	
CHCHD2P5	1	ENSG00000223490	
ACTR3B	1	ENSG00000133627	
TTBK1	1	ENSG00000146216	
TTBK2	1	ENSG00000128881	
ACTR3C	1	ENSG00000106526	
HLTF	1	ENSG00000071794	
LYAR	1	ENSG00000145220	
FER1L5	1	ENSG00000249715	
FER1L4	1	ENSG00000088340	
SPHKAP	1	ENSG00000153820	
NBEAL1	1	ENSG00000144426	
NBEAL2	1	ENSG00000160796	
C16orf54	1	ENSG00000185905	
FER1L6	1	ENSG00000214814	
NAP1L4P2	1	ENSG00000224816	
NAP1L4P3	1	ENSG00000234145	
NAP1L4P1	1	ENSG00000177173	
CHCHD2P8	1	ENSG00000235115	
CHCHD2P9	1	ENSG00000186940	
HIBADH	1	ENSG00000106049	
GRIK5	1	ENSG00000105737	
GRIK3	1	ENSG00000163873	
GRIK4	1	ENSG00000149403	
GRIK1	1	ENSG00000171189	
GRIK2	1	ENSG00000164418	
ACTR1A	1	ENSG00000138107	
ACTR1B	1	ENSG00000115073	
CNTRL	1	ENSG00000119397	
NAPGP1	1	ENSG00000271408	
OR10D4P	1	ENSG00000186268	
UBE2WP1	1	ENSG00000234422	
SLTM	1	ENSG00000137776	
PLLPP1	1	ENSG00000237782	
CLECL1P	1	ENSG00000184293	
SLU7	1	ENSG00000164609	
OR10D5P	1	ENSG00000213182	
OR10D1P	1	ENSG00000196403	
GPALPP1	1	ENSG00000133114	
FITM1	1	ENSG00000139914	
FITM2	1	ENSG00000197296	
H1-12P	1	ENSG00000216331	
SLX4	1	ENSG00000188827	
ORMDL2	1	ENSG00000123353	
ORMDL3	1	ENSG00000172057	
SLX9	1	ENSG00000160256	
C16orf95	1	ENSG00000260456	
C16orf92	1	ENSG00000167194	
C16orf91	1	ENSG00000174109	
C16orf90	1	ENSG00000215131	
TRIM53AP	1	ENSG00000225581	
HNRNPA1P76	1	ENSG00000255141	
ORMDL1	1	ENSG00000128699	
ACAA2P1	1	ENSG00000233585	
GRIN1	1	ENSG00000176884	
C16orf96	1	ENSG00000205832	
SEC23IP	1	ENSG00000107651	
HNRNPA1P74	1	ENSG00000259550	
HNRNPA1P73	1	ENSG00000236569	
HNRNPA1P72	1	ENSG00000254713	
HNRNPA1P71	1	ENSG00000259686	
HNRNPA1P70	1	ENSG00000236946	
ACTR10	1	ENSG00000131966	
GRINA	2	ENSG00000178719:ENSG00000261721	
HNRNPA1P69	1	ENSG00000257332	
HNRNPA1P68	1	ENSG00000230946	
HNRNPA1P67	1	ENSG00000270665	
HNRNPA1P66	1	ENSG00000229221	
HNRNPA1P65	1	ENSG00000248444	
HNRNPA1P64	1	ENSG00000213559	
OR2W6P	1	ENSG00000168126	
TRAV41	1	ENSG00000211820	
ETS2P1	1	ENSG00000237833	
NPM1P19	1	ENSG00000223864	
NPM1P17	1	ENSG00000242070	
NPM1P18	1	ENSG00000225739	
GRIP1	1	ENSG00000155974	
NPM1P13	1	ENSG00000232492	
NPM1P14	1	ENSG00000182965	
NPM1P11	1	ENSG00000226827	
NPM1P12	1	ENSG00000215311	
TRAV40	1	ENSG00000211819	
NPM1P10	1	ENSG00000214428	
HNRNPA1P63	1	ENSG00000227453	
HNRNPA1P62	1	ENSG00000259228	
HNRNPA1P61	1	ENSG00000187999	
HNRNPA1P60	1	ENSG00000233497	
TMOD1	1	ENSG00000136842	
TRAV39	1	ENSG00000211818	
HNRNPA1P59	1	ENSG00000230280	
PCID2	1	ENSG00000126226	
FBXW12	1	ENSG00000164049	
HNRNPA1P58	1	ENSG00000219582	
HNRNPA1P57	1	ENSG00000237442	
FBXW10	1	ENSG00000171931	
HNRNPA1P56	1	ENSG00000248640	
FBXW11	1	ENSG00000072803	
TMOD4	1	ENSG00000163157	
HNRNPA1P55	1	ENSG00000249920	
TMOD3	1	ENSG00000138594	
HNRNPA1P54	1	ENSG00000236539	
TMOD2	1	ENSG00000128872	
HNRNPA1P53	1	ENSG00000229534	
TTC7B	1	ENSG00000165914	
TRAV31	1	ENSG00000249048	
OR2W5P	1	ENSG00000203664	
TRAV30	1	ENSG00000259092	
TRAV33	1	ENSG00000258812	
TTC7A	1	ENSG00000068724	
TRAV32	1	ENSG00000258905	
TRAV35	1	ENSG00000211814	
TRAV34	1	ENSG00000211813	
TRAV37	1	ENSG00000259068	
LYG1	1	ENSG00000144214	
HNRNPA1P52	1	ENSG00000269119	
HNRNPA1P51	1	ENSG00000234491	
HNRNPA1P50	1	ENSG00000257195	
LYG2	1	ENSG00000185674	
HNRNPA1P49	1	ENSG00000233231	
TRAV28	1	ENSG00000258835	
TRAV27	1	ENSG00000211809	
HNRNPA1P47	1	ENSG00000236695	
HNRNPA1P46	1	ENSG00000228020	
HNRNPA1P45	1	ENSG00000259411	
HNRNPA1P44	1	ENSG00000249271	
HNRNPA1P43	1	ENSG00000214204	
HNRNPA1P42	1	ENSG00000233615	
TRAV20	1	ENSG00000211800	
SEC61GP1	1	ENSG00000224219	
TRAV22	1	ENSG00000211802	
TRAV21	1	ENSG00000211801	
TRAV24	1	ENSG00000211805	
OR2W4P	1	ENSG00000216629	
TRAV25	1	ENSG00000211806	
OR4F14P	1	ENSG00000232459	
HNRNPA1P41	1	ENSG00000220937	
HNRNPA1P40	1	ENSG00000212961	
CYTL1	1	ENSG00000170891	
CNTLN	1	ENSG00000044459	
TRAV17	1	ENSG00000211797	
HNRNPA1P38	1	ENSG00000253605	
TRAV16	1	ENSG00000211796	
HNRNPA1P37	1	ENSG00000218574	
TRAV19	1	ENSG00000211799	
HNRNPA1P36	1	ENSG00000231942	
TRAV18	1	ENSG00000211798	
HNRNPA1P35	1	ENSG00000225695	
CNTN5	1	ENSG00000149972	
AUTS2	1	ENSG00000158321	
HNRNPA1P34	1	ENSG00000213049	
CNTN6	1	ENSG00000134115	
HNRNPA1P33	1	ENSG00000213412	
HNRNPA1P32	1	ENSG00000213778	
PCIF1	1	ENSG00000100982	
HNRNPA1P31	1	ENSG00000227862	
BLTP2	1	ENSG00000007202	
USB1	1	ENSG00000103005	
TRAV11	1	ENSG00000256474	
TRAV10	1	ENSG00000211784	
BLTP1	1	ENSG00000138688	
OR4F13P	1	ENSG00000214344	
TRAV15	1	ENSG00000258482	
HNRNPA1P39	1	ENSG00000237804	
CNTN1	1	ENSG00000018236	
RSPH14	1	ENSG00000100218	
HNRNPA1P30	1	ENSG00000233780	
CNTN2	1	ENSG00000184144	
CNTN3	1	ENSG00000113805	
CNTN4	1	ENSG00000144619	
NEDD8P1	1	ENSG00000226970	
HNRNPA1P27	1	ENSG00000233680	
TTC26	1	ENSG00000105948	
HNRNPA1P26	1	ENSG00000239345	
TTC23	1	ENSG00000103852	
HNRNPA1P25	1	ENSG00000231206	
TTC24	1	ENSG00000187862	
HNRNPA1P24	1	ENSG00000241947	
HNRNPA1P23	1	ENSG00000240236	
TTC22	1	ENSG00000006555	
HNRNPA1P22	1	ENSG00000236459	
HNRNPA1P21	1	ENSG00000228168	
HNRNPA1P20	1	ENSG00000205412	
RPSAP7	1	ENSG00000237032	
RPSAP6	1	ENSG00000214629	
RPSAP5	1	ENSG00000243904	
RPSAP4	1	ENSG00000239269	
TTC29	1	ENSG00000137473	
OR51P1P	1	ENSG00000224300	
USE1	1	ENSG00000053501	
TTC27	1	ENSG00000018699	
RPSAP9	1	ENSG00000234618	
HNRNPA1P29	1	ENSG00000235784	
TTC28	1	ENSG00000100154	
HNRNPA1P28	1	ENSG00000230170	
RPSAP8	1	ENSG00000230592	
LYL1	1	ENSG00000104903	
FYCO1	1	ENSG00000163820	
RPSAP3	1	ENSG00000242952	
RPSAP2	1	ENSG00000237425	
RPSAP1	1	ENSG00000228820	
GUSBP8	1	ENSG00000227762	
GUSBP9	1	ENSG00000215630	
CYTIP	1	ENSG00000115165	
GUSBP3	1	ENSG00000253203	
GUSBP4	1	ENSG00000239650	
GUSBP5	1	ENSG00000236296	
GUSBP6	1	ENSG00000224458	
TTC36	1	ENSG00000172425	
HNRNPA1P16	1	ENSG00000262333	
HNRNPA1P15	1	ENSG00000214761	
GUSBP1	1	ENSG00000183666	
TTC34	1	ENSG00000215912	
HNRNPA1P14	1	ENSG00000227638	
HNRNPA1P13	1	ENSG00000213568	
GUSBP2	1	ENSG00000241549	
OLIG3	1	ENSG00000177468	
TTC32	1	ENSG00000183891	
HNRNPA1P12	1	ENSG00000220157	
TTC33	1	ENSG00000113638	
HNRNPA1P11	1	ENSG00000264315	
HNRNPA1P10	1	ENSG00000214223	
TTC31	1	ENSG00000115282	
OLIG1	1	ENSG00000184221	
OLIG2	1	ENSG00000205927	
HNRNPA1P19	1	ENSG00000218454	
TTC38	1	ENSG00000075234	
HNRNPA1P18	1	ENSG00000229910	
DYNAP	1	ENSG00000178690	
HNRNPA1P17	1	ENSG00000243188	
YME1L1P1	1	ENSG00000236831	
CSPG4P11	1	ENSG00000259726	
CSPG4P13	1	ENSG00000260139	
CSPG4P12	1	ENSG00000259295	
EMC3-AS1	1	ENSG00000180385	
SLC3A1	1	ENSG00000138079	
SLC3A2	1	ENSG00000168003	
MTATP6P21	1	ENSG00000226392	
MTATP6P20	1	ENSG00000237948	
CYTH3	1	ENSG00000008256	
CAND2	1	ENSG00000144712	
MTATP6P27	1	ENSG00000234003	
CYTH2	1	ENSG00000105443	
MTATP6P26	1	ENSG00000236878	
MTATP6P29	1	ENSG00000232179	
CYTH4	1	ENSG00000100055	
CAND1	1	ENSG00000111530	
MTATP6P23	1	ENSG00000230755	
MTATP6P22	1	ENSG00000249580	
MTATP6P25	1	ENSG00000262095	
MTATP6P24	1	ENSG00000262381	
CYTH1	1	ENSG00000108669	
TTC14	1	ENSG00000163728	
TTC12	1	ENSG00000149292	
TTC13	1	ENSG00000143643	
MTATP6P30	1	ENSG00000226998	
NBEAP4	1	ENSG00000258883	
MTATP6P31	1	ENSG00000218776	
USF3	1	ENSG00000176542	
TTC19	1	ENSG00000011295	
USF2	1	ENSG00000105698	
NBEAP1	1	ENSG00000258590	
USF1	1	ENSG00000158773	
TTC16	1	ENSG00000167094	
NBEAP2	1	ENSG00000197927	
TTC17	1	ENSG00000052841	
NBEAP3	1	ENSG00000223875	
SMUG1	1	ENSG00000123415	
OPN1SW	1	ENSG00000128617	
BDH2P1	1	ENSG00000232699	
GPD1L	1	ENSG00000152642	
SLC4A1	1	ENSG00000004939	
SMC5	1	ENSG00000198887	
IGHV2-70D	1	ENSG00000211974	
SMC6	1	ENSG00000163029	
SLC4A2	1	ENSG00000164889	
SMC3	1	ENSG00000108055	
SLC4A3	1	ENSG00000114923	
GNPATP	1	ENSG00000259844	
SLC4A4	1	ENSG00000080493	
SMC4	1	ENSG00000113810	
SLC4A5	1	ENSG00000188687	
SMC2	1	ENSG00000136824	
CDH12P2	1	ENSG00000249230	
CDH12P3	1	ENSG00000253492	
CDH12P4	1	ENSG00000253900	
NAMPT	1	ENSG00000105835	
PRSS8	1	ENSG00000052344	
SBDSP1	1	ENSG00000225648	
PRSS3	1	ENSG00000010438	
RSPH6A	1	ENSG00000104941	
MED14P1	1	ENSG00000233774	
IGKV6D-41	1	ENSG00000211626	
RPS20P10	1	ENSG00000233971	
DEPDC1B	1	ENSG00000035499	
RPS20P12	1	ENSG00000237784	
ADCY9	1	ENSG00000162104	
RPS20P13	1	ENSG00000228848	
HMBS	1	ENSG00000256269	
CBX5P1	1	ENSG00000241535	
OR13J1	1	ENSG00000168828	
OR2AQ1P	1	ENSG00000229724	
RPS20P14	1	ENSG00000223803	
SAMSN1	1	ENSG00000155307	
RPS20P15	1	ENSG00000227523	
NUGGC	1	ENSG00000189233	
PHF10P1	1	ENSG00000228986	
PLAC8	1	ENSG00000145287	
RPS20P21	1	ENSG00000244295	
FAM171A1	1	ENSG00000148468	
PLAC9	1	ENSG00000189129	
RPS20P22	1	ENSG00000239218	
FAM171A2	1	ENSG00000161682	
NCSTN	1	ENSG00000162736	
RPS20P23	1	ENSG00000242399	
RPS20P24	1	ENSG00000236862	
FAM207BP	1	ENSG00000228797	
RPS20P20	1	ENSG00000241942	
PLAC1	1	ENSG00000170965	
SMCP	1	ENSG00000163206	
RPL10P16	1	ENSG00000178464	
RPL10P17	1	ENSG00000225196	
RPL10P18	1	ENSG00000253995	
RPL10P19	1	ENSG00000233609	
POU6F2	1	ENSG00000106536	
RPL10P12	1	ENSG00000234040	
RPL10P13	1	ENSG00000258245	
RPL10P14	1	ENSG00000260031	
RPL10P15	1	ENSG00000267119	
RPS20P25	1	ENSG00000228375	
RPL10P10	1	ENSG00000216347	
POU6F1	1	ENSG00000184271	
SMSP1	1	ENSG00000224656	
RPL10P11	1	ENSG00000230853	
RPS20P32	1	ENSG00000218198	
RPS20P33	1	ENSG00000242085	
IGKV6D-21	1	ENSG00000225523	
FAM207CP	1	ENSG00000232797	
RPS20P31	1	ENSG00000240925	
LDAF1	1	ENSG00000011638	
SMG1	1	ENSG00000157106	
SMG9	1	ENSG00000105771	
CHCT1	1	ENSG00000141371	
SMG7	1	ENSG00000116698	
LYST	1	ENSG00000143669	
SMG8	1	ENSG00000167447	
SMG5	1	ENSG00000198952	
SMG6	1	ENSG00000070366	
CYCSP4	1	ENSG00000229120	
CYCSP5	1	ENSG00000227735	
CYCSP2	1	ENSG00000259547	
CYCSP8	1	ENSG00000232503	
CYCSP6	1	ENSG00000214429	
CFAP298-TCP10L	1	ENSG00000265590	
CYCSP7	1	ENSG00000269383	
CYCSP1	1	ENSG00000271423	
MSGN1	1	ENSG00000151379	
NDUFAF2P2	1	ENSG00000255358	
UPF3AP3	1	ENSG00000234709	
MYZAP	1	ENSG00000263155	
UPF3AP2	1	ENSG00000214832	
UPF3AP1	1	ENSG00000226478	
USO1	1	ENSG00000138768	
ADCY4	1	ENSG00000129467	
ADCY3	1	ENSG00000138031	
ADCY2	1	ENSG00000078295	
ADCY1	1	ENSG00000164742	
ADCY8	1	ENSG00000155897	
ADCY7	1	ENSG00000121281	
FGD1	1	ENSG00000102302	
ADCY6	1	ENSG00000174233	
FGD2	1	ENSG00000146192	
ADCY5	1	ENSG00000173175	
FGD3	1	ENSG00000127084	
ARFRP1	1	ENSG00000101246	
FGD4	1	ENSG00000139132	
FGD5	1	ENSG00000154783	
FGD6	1	ENSG00000180263	
GPAT4	1	ENSG00000158669	
USP1	1	ENSG00000162607	
ASPDH	1	ENSG00000204653	
PCGF1	1	ENSG00000115289	
GPAT3	1	ENSG00000138678	
GPAT2	1	ENSG00000186281	
RSPH4A	1	ENSG00000111834	
PCGF6	1	ENSG00000156374	
NOXRED1	1	ENSG00000165555	
KIDINS220	1	ENSG00000134313	
PCGF5	1	ENSG00000180628	
PCGF3	1	ENSG00000185619	
JKAMP	1	ENSG00000050130	
VMA21	1	ENSG00000160131	
PRDX4P1	1	ENSG00000248987	
RPL34P34	1	ENSG00000236312	
RPL34P33	1	ENSG00000241282	
FGF1	1	ENSG00000113578	
FGF2	1	ENSG00000138685	
NDUFC2-KCTD14	1	ENSG00000259112	
RPL34P36	1	ENSG00000270446	
FGF4	1	ENSG00000075388	
FGF5	1	ENSG00000138675	
RIMS2	1	ENSG00000176406	
RIMS1	1	ENSG00000079841	
FGF6	1	ENSG00000111241	
RIMS4	1	ENSG00000101098	
FGF7	1	ENSG00000140285	
FGF8	1	ENSG00000107831	
RIMS3	1	ENSG00000117016	
FGF9	1	ENSG00000102678	
OR13D1	1	ENSG00000179055	
CSGALNACT1	1	ENSG00000147408	
USP8	1	ENSG00000138592	
USP7	1	ENSG00000187555	
RPL34P29	1	ENSG00000244551	
USP6	1	ENSG00000129204	
USP5	1	ENSG00000111667	
USP4	1	ENSG00000114316	
MAMSTR	1	ENSG00000176909	
USP3	1	ENSG00000140455	
USP2	1	ENSG00000036672	
CSGALNACT2	1	ENSG00000169826	
RPL34P23	1	ENSG00000243669	
RPL34P21	1	ENSG00000244451	
CHD1L	1	ENSG00000131778	
RPL34P22	1	ENSG00000244267	
RPL34P27	1	ENSG00000232858	
RPL34P26	1	ENSG00000223676	
PYGO1	1	ENSG00000171016	
OR13C7	1	ENSG00000243641	
PYGO2	1	ENSG00000163348	
OR13C9	1	ENSG00000136839	
OR13C8	1	ENSG00000186943	
RPL34P31	1	ENSG00000239223	
OR13C3	1	ENSG00000204246	
OR13C5	1	ENSG00000257019	
OR13C4	1	ENSG00000148136	
RTN4R	1	ENSG00000040608	
DDX11L5	1	ENSG00000236875	
DDX11L9	1	ENSG00000248472	
HMMR	1	ENSG00000072571	
KYNUP1	1	ENSG00000261987	
KYNUP2	1	ENSG00000265746	
FGGY	1	ENSG00000172456	
PRECSIT	1	ENSG00000255874	
SMN2	1	ENSG00000205571	
SMN1	1	ENSG00000172062	
AGPAT5P1	1	ENSG00000234652	
KYNUP3	1	ENSG00000263206	
SLC4A10	1	ENSG00000144290	
SLC4A11	1	ENSG00000088836	
DAB2	1	ENSG00000153071	
DAB1	1	ENSG00000173406	
OR13A1	1	ENSG00000256574	
DDX11L1	1	ENSG00000223972	
DDX11L2	1	ENSG00000236397	
