NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
OR4R2P	1	ENSG00000255560	
CLDN14	1	ENSG00000159261	
HNRNPH1	1	ENSG00000169045	
CLDN12	1	ENSG00000157224	
CLDN19	1	ENSG00000164007	
CLDN18	1	ENSG00000066405	
HNRNPH2	1	ENSG00000126945	
CLDN17	1	ENSG00000156282	
HNRNPH3	1	ENSG00000096746	
CLDN16	1	ENSG00000113946	
KIAA0895LP1	1	ENSG00000264714	
CSTB	1	ENSG00000160213	
CSTA	1	ENSG00000121552	
HAAO	1	ENSG00000162882	
RNFT1-DT	1	ENSG00000267302	
SAA4	1	ENSG00000148965	
CST9	1	ENSG00000173335	
OR52P1	1	ENSG00000181109	
CST8	1	ENSG00000125815	
CST7	1	ENSG00000077984	
CST6	1	ENSG00000175315	
CT55	1	ENSG00000169551	
CST5	1	ENSG00000170367	
CST4	1	ENSG00000101441	
CST3	1	ENSG00000101439	
NT5C	1	ENSG00000125458	
AMN1	1	ENSG00000151743	
CST2	1	ENSG00000170369	
NT5E	1	ENSG00000135318	
CST1	1	ENSG00000170373	
LMNA	1	ENSG00000160789	
NT5M	1	ENSG00000205309	
LMLN	1	ENSG00000185621	
IFNB1	1	ENSG00000171855	
MAPK8IP3-AS1	1	ENSG00000261399	
PYY3	1	ENSG00000181977	
PYY2	1	ENSG00000237575	
LSAMP	1	ENSG00000185565	
ENSG00000212626	1	ENSG00000212626	
ENSG00000212624	1	ENSG00000212624	
CT69	1	ENSG00000231971	
CT66	1	ENSG00000234215	
CT62	1	ENSG00000225362	
CLDN34	1	ENSG00000234469	
SAA1	1	ENSG00000173432	
SAA2	1	ENSG00000134339	
KRTAP24-1	1	ENSG00000188694	
RPL17P19	1	ENSG00000241261	
GSTCD-AS1	1	ENSG00000251175	
DISC1FP1	1	ENSG00000261645	
CWC27	1	ENSG00000153015	
RPL17P18	1	ENSG00000234742	
RPL17P17	1	ENSG00000223409	
RPL17P16	1	ENSG00000236768	
AMOT	1	ENSG00000126016	
RPL17P15	1	ENSG00000229326	
RPL17P25	1	ENSG00000219547	
CT75	1	ENSG00000237732	
RPL17P24	1	ENSG00000237593	
RPL17P23	1	ENSG00000220694	
RPL17P22	1	ENSG00000243592	
FAM162B	1	ENSG00000183807	
RPL17P21	1	ENSG00000241809	
FAM162A	1	ENSG00000114023	
RBMX2	1	ENSG00000134597	
CT70	1	ENSG00000230013	
RPL17P20	1	ENSG00000241250	
CWC22	1	ENSG00000163510	
SACS	1	ENSG00000151835	
MTND5P1	1	ENSG00000227999	
EIF4EBP2P2	1	ENSG00000260282	
EIF4EBP2P1	1	ENSG00000233711	
MTND5P3	1	ENSG00000232447	
MTND5P2	1	ENSG00000229622	
HADH	1	ENSG00000138796	
MTND5P5	1	ENSG00000251149	
RPS27P30	1	ENSG00000270285	
MTND5P4	1	ENSG00000251212	
MTND5P7	1	ENSG00000230531	
EIF4EBP2P3	1	ENSG00000220505	
MTND5P6	1	ENSG00000228440	
CHRNB2	1	ENSG00000160716	
LMO1	1	ENSG00000166407	
RPL29P14	1	ENSG00000241112	
MTND5P9	1	ENSG00000248748	
CHRNB1	1	ENSG00000170175	
RPL29P15	1	ENSG00000213755	
MTND5P8	1	ENSG00000230999	
CHRNB4	1	ENSG00000117971	
RPL29P12	1	ENSG00000224993	
CHRNB3	1	ENSG00000147432	
RPL29P13	1	ENSG00000243744	
WNT5B	1	ENSG00000111186	
OR52E4	1	ENSG00000180974	
LMO4	1	ENSG00000143013	
RPL29P11	1	ENSG00000224858	
LMO3	1	ENSG00000048540	
OR52E2	1	ENSG00000176787	
WNT5A	1	ENSG00000114251	
LMO2	1	ENSG00000135363	
OR52E1	1	ENSG00000273085	
RPL9P5	1	ENSG00000239510	
RPL9P6	1	ENSG00000241891	
LMO7	1	ENSG00000136153	
RPL9P7	1	ENSG00000238103	
CABS1	1	ENSG00000145309	
RPL17P29	1	ENSG00000231965	
RN7SL219P	1	ENSG00000265386	
RPL17P28	1	ENSG00000229677	
RPL17P27	1	ENSG00000243099	
RPL17P26	1	ENSG00000216854	
RPL17P36	1	ENSG00000236058	
RPL17P35	1	ENSG00000233900	
RPL17P34	1	ENSG00000213432	
CT83	1	ENSG00000204019	
RPL17P33	1	ENSG00000243844	
FAM161A	1	ENSG00000170264	
RPL9P2	1	ENSG00000234324	
RNU7-141P	1	ENSG00000238777	
RPL17P31	1	ENSG00000241961	
RPL9P3	1	ENSG00000240392	
RPL17P30	1	ENSG00000244235	
HYAL6P	1	ENSG00000228211	
IQSEC3P1	1	ENSG00000256902	
OR52E8	1	ENSG00000183269	
AMPH	1	ENSG00000078053	
OR52E6	1	ENSG00000205409	
FAM161B	1	ENSG00000156050	
NEBL-AS1	1	ENSG00000231920	
CHRNA1	1	ENSG00000138435	
RPL29P25	1	ENSG00000241286	
RPL30P14	1	ENSG00000243256	
RASL12	1	ENSG00000103710	
RPL30P15	1	ENSG00000233357	
RPL29P26	1	ENSG00000241556	
CHRNA3	1	ENSG00000080644	
RPL30P16	1	ENSG00000230169	
RPL29P23	1	ENSG00000241950	
CHRNA2	1	ENSG00000120903	
RPL29P24	1	ENSG00000241030	
CHRNA5	1	ENSG00000169684	
RPL29P21	1	ENSG00000213779	
CABP7	1	ENSG00000100314	
CHRNA4	1	ENSG00000101204	
RPL29P22	1	ENSG00000239924	
CHRNA7	1	ENSG00000175344	
CABP4	1	ENSG00000175544	
OR52D1	1	ENSG00000181609	
CABP5	1	ENSG00000105507	
CHRNA6	1	ENSG00000147434	
RPL29P20	1	ENSG00000225513	
TDGP1	1	ENSG00000255725	
HMHB1	1	ENSG00000158497	
CABP2	1	ENSG00000167791	
CHRNA9	1	ENSG00000174343	
CABP1	1	ENSG00000157782	
RPL30P10	1	ENSG00000243050	
RPL17P39	1	ENSG00000212664	
RN7SL218P	1	ENSG00000244194	
RPL30P11	1	ENSG00000244573	
RPL17P38	1	ENSG00000240441	
RPL30P12	1	ENSG00000240631	
RPL30P13	1	ENSG00000229014	
RPL17P37	1	ENSG00000241590	
RPL17P47	1	ENSG00000242615	
RPL17P46	1	ENSG00000239689	
RPL17P45	1	ENSG00000267664	
RPL17P44	1	ENSG00000241088	
RPL17P43	1	ENSG00000228331	
RPL17P41	1	ENSG00000213179	
RNU7-140P	1	ENSG00000238364	
RPL17P40	1	ENSG00000241067	
SMARCAD1-DT	1	ENSG00000246541	
RPL29P18	1	ENSG00000240271	
RPL29P19	1	ENSG00000224594	
RPL29P16	1	ENSG00000183239	
RPL29P17	1	ENSG00000229700	
KLHDC2	1	ENSG00000165516	
KLHDC3	1	ENSG00000124702	
KLHDC4	1	ENSG00000104731	
RPL29P34	1	ENSG00000239255	
RPL29P32	1	ENSG00000242945	
WNT3A	1	ENSG00000154342	
RPL29P33	1	ENSG00000257074	
RPL29P30	1	ENSG00000235420	
KLHDC1	1	ENSG00000197776	
RPL29P31	1	ENSG00000237888	
RN7SL217P	1	ENSG00000264706	
CWC15	1	ENSG00000150316	
EIF3IP1	1	ENSG00000237064	
RPL17P49	1	ENSG00000231211	
RPL17P48	1	ENSG00000235018	
ENSG00000187186	1	ENSG00000187186	
ABCA11P	1	ENSG00000251595	
ENSG00000187185	1	ENSG00000187185	
FAM163B	1	ENSG00000196990	
FAM163A	2	ENSG00000243062:ENSG00000143340	
RPL17P51	1	ENSG00000271429	
XAGE5	1	ENSG00000171405	
RPL17P50	1	ENSG00000213700	
XAGE3	1	ENSG00000171402	
SAE1	1	ENSG00000142230	
RPL29P29	1	ENSG00000225289	
RCCD1-AS1	1	ENSG00000258384	
CLPTM1LP1	1	ENSG00000271036	
XAGE2	1	ENSG00000155622	
RPL29P27	1	ENSG00000244712	
KLHDC9	1	ENSG00000162755	
RPL29P28	1	ENSG00000232378	
ENSG00000199196	1	ENSG00000199196	
OR52J3	1	ENSG00000205495	
WNT2B	1	ENSG00000134245	
RN7SL216P	1	ENSG00000244404	
SNAPC5	1	ENSG00000174446	
FAM166B	1	ENSG00000215187	
FAM166A	1	ENSG00000188163	
P3H2-AS1	1	ENSG00000225764	
SNAPC1	1	ENSG00000023608	
SNAPC2	1	ENSG00000104976	
SNAPC3	1	ENSG00000164975	
RNU6-307P	1	ENSG00000252552	
SNAPC4	1	ENSG00000165684	
FAM166C	1	ENSG00000173557	
RPL18P1	1	ENSG00000242417	
OR52I2	1	ENSG00000226288	
OR52I1	1	ENSG00000232268	
RN7SL215P	1	ENSG00000242201	
WNT16	1	ENSG00000002745	
SAFB	1	ENSG00000160633	
ERHP1	1	ENSG00000254270	
ERHP2	1	ENSG00000218143	
PEAK3	1	ENSG00000188305	
IGDCC4	1	ENSG00000103742	
PEAK1	1	ENSG00000173517	
DDX50P1	1	ENSG00000229816	
IGDCC3	1	ENSG00000174498	
RNU6-306P	1	ENSG00000207347	
DDX50P2	1	ENSG00000240048	
AMTN	1	ENSG00000187689	
RBMS1	1	ENSG00000153250	
HAGH	1	ENSG00000063854	
RBMS2	1	ENSG00000076067	
PAPPA2	1	ENSG00000116183	
RBMS3	1	ENSG00000144642	
OR52H1	1	ENSG00000181616	
RN7SL214P	1	ENSG00000242066	
RNU7-144P	1	ENSG00000238452	
FAM169A	1	ENSG00000198780	
RPS27P19	1	ENSG00000234268	
FAM168B	1	ENSG00000152102	
IFNL2	1	ENSG00000183709	
RPS27P18	1	ENSG00000233135	
ATXN2-AS	1	ENSG00000258099	
FAM168A	1	ENSG00000054965	
WNT11	1	ENSG00000085741	
UGP2	1	ENSG00000169764	
IFNL1	1	ENSG00000182393	
RPS27P17	1	ENSG00000237729	
RNU6-309P	1	ENSG00000201443	
RPS27P16	1	ENSG00000225907	
RPS27P15	1	ENSG00000218459	
PCED1A	1	ENSG00000132635	
RPS27P14	1	ENSG00000244717	
PCED1B	1	ENSG00000179715	
RPS27P13	1	ENSG00000244538	
TOGARAM2	1	ENSG00000189350	
SAPCD2P3	1	ENSG00000232491	
RPS27P12	1	ENSG00000241673	
TOGARAM1	1	ENSG00000198718	
RPS27P11	1	ENSG00000223968	
SAPCD2P4	1	ENSG00000234312	
SAPCD2P1	1	ENSG00000213644	
RPS27P10	1	ENSG00000231017	
SAPCD2P2	1	ENSG00000235368	
IFNL4	1	ENSG00000272395	
IFNL3	1	ENSG00000197110	
VAT1L	1	ENSG00000171724	
UHRF2P1	1	ENSG00000223650	
RN7SL479P	1	ENSG00000239560	
RNU7-143P	1	ENSG00000252590	
RPL17P14	1	ENSG00000226297	
FAM167B	1	ENSG00000183615	
RPL17P13	1	ENSG00000223604	
FAM167A	1	ENSG00000154319	
RPL17P12	1	ENSG00000230559	
RPS27P29	1	ENSG00000240231	
RPL17P11	1	ENSG00000233445	
RPS27P28	1	ENSG00000243355	
RPL17P10	1	ENSG00000224672	
RPS27P27	1	ENSG00000244043	
RNU6-308P	1	ENSG00000212259	
RPS27P26	1	ENSG00000240043	
RN7SL213P	1	ENSG00000239820	
RPS27P25	1	ENSG00000239881	
RPS27P24	1	ENSG00000240027	
RPS27P23	1	ENSG00000239413	
ALDH16A1	1	ENSG00000161618	
RPS27P22	1	ENSG00000241451	
RPS27P21	1	ENSG00000240759	
RPS27P20	1	ENSG00000240121	
MPPED2-AS1	1	ENSG00000254489	
SNORD115-6	1	ENSG00000200812	
SNORD115-8	1	ENSG00000200726	
SNORD115-9	1	ENSG00000199782	
RN7SL236P	1	ENSG00000243870	
SNORD115-1	1	ENSG00000201831	
CLDN2	1	ENSG00000165376	
SNORD115-2	1	ENSG00000199712	
CLDN1	1	ENSG00000163347	
SNORD115-3	1	ENSG00000199970	
SNORD115-4	1	ENSG00000200680	
SNORD115-5	1	ENSG00000200503	
RNU7-170P	1	ENSG00000239082	
RRN3P2	1	ENSG00000103472	
PPP4R1	1	ENSG00000154845	
RRN3P1	1	ENSG00000248124	
PPP4R2	1	ENSG00000163605	
PPP4R4	1	ENSG00000119698	
RNU6-327P	1	ENSG00000252079	
HCCS-DT	1	ENSG00000234129	
RRN3P4	1	ENSG00000229781	
RRN3P3	1	ENSG00000257122	
DICER1	1	ENSG00000100697	
CLDN6	1	ENSG00000184697	
FAM133B	1	ENSG00000234545	
FAM133A	1	ENSG00000179083	
CLDN5	1	ENSG00000184113	
CLDN4	1	ENSG00000189143	
CLDN3	1	ENSG00000165215	
CLDN9	1	ENSG00000213937	
CLDN8	1	ENSG00000156284	
CLDN7	1	ENSG00000181885	
RNU6-326P	1	ENSG00000202350	
MRPL18	1	ENSG00000112110	
MRPL19	1	ENSG00000115364	
KRTAP27-1	1	ENSG00000206107	
IL20RA	1	ENSG00000016402	
MRPL16	1	ENSG00000166902	
LUZP4P1	1	ENSG00000232853	
APOBEC3AP1	1	ENSG00000248822	
MRPL17	1	ENSG00000158042	
IL20RB	1	ENSG00000174564	
MRPL14	1	ENSG00000180992	
MRPL15	1	ENSG00000137547	
MRPL12	1	ENSG00000262814	
MRPL13	1	ENSG00000172172	
MRPL10	1	ENSG00000159111	
MRPL11	1	ENSG00000174547	
TMLHEP1	1	ENSG00000230578	
UGT8	1	ENSG00000174607	
MRPL20	1	ENSG00000242485	
OR2I1P	1	ENSG00000237988	
KCNMB1	1	ENSG00000145936	
RNU6-329P	1	ENSG00000238882	
KCNMB2	1	ENSG00000197584	
RN7SL234P	1	ENSG00000241391	
KCNMB3	1	ENSG00000171121	
KCNMB4	1	ENSG00000135643	
HAO1	1	ENSG00000101323	
AMZ2	1	ENSG00000196704	
FAM83A-AS2	1	ENSG00000253258	
FAM83A-AS1	1	ENSG00000204949	
HAO2	1	ENSG00000116882	
AMZ1	1	ENSG00000174945	
CTC1	1	ENSG00000178971	
CADM3	1	ENSG00000162706	
CADM4	1	ENSG00000105767	
COL24A1	1	ENSG00000171502	
CADM1	1	ENSG00000182985	
CADM2	1	ENSG00000175161	
MRPL27	1	ENSG00000108826	
MRPL28	1	ENSG00000086504	
FAM136A	1	ENSG00000035141	
MRPL23	1	ENSG00000214026	
MRPL24	1	ENSG00000143314	
C4orf46P1	1	ENSG00000206168	
MRPL21	1	ENSG00000197345	
C4orf46P2	1	ENSG00000248503	
MRPL22	1	ENSG00000082515	
C4orf46P3	1	ENSG00000254352	
MRPL30	1	ENSG00000185414	
FAM135B	1	ENSG00000147724	
FAM135A	1	ENSG00000082269	
RN7SL233P	1	ENSG00000242971	
RNU6-328P	1	ENSG00000212189	
RN7SL499P	1	ENSG00000239202	
HAMP	1	ENSG00000105697	
EZH1	1	ENSG00000108799	
EZH2	1	ENSG00000106462	
MAJIN	1	ENSG00000168070	
GMPSP1	1	ENSG00000250471	
MRPL38	1	ENSG00000204316	
MRPL39	1	ENSG00000154719	
MRPL36	1	ENSG00000171421	
CTCF	1	ENSG00000102974	
MRPL37	1	ENSG00000116221	
MRPL34	1	ENSG00000130312	
MRPL35	1	ENSG00000132313	
MRPL32	1	ENSG00000106591	
ENSG00000222185	1	ENSG00000222185	
MRPL33	1	ENSG00000243147	
MRPL41	1	ENSG00000182154	
NEPNP	1	ENSG00000218233	
MRPL42	1	ENSG00000198015	
FAM138E	1	ENSG00000248893	
MRPL40	1	ENSG00000185608	
FAM138D	2	ENSG00000249054:ENSG00000206114	
TRGV5P	1	ENSG00000228668	
RNU7-174P	1	ENSG00000252057	
RN7SL498P	1	ENSG00000263755	
RNU6-589P	1	ENSG00000252294	
RNU6-323P	1	ENSG00000253739	
CTBS	1	ENSG00000117151	
ENSG00000234173	1	ENSG00000234173	
EIPR1	1	ENSG00000032389	
MRPL49	1	ENSG00000149792	
MRPL47	1	ENSG00000136522	
MRPL48	1	ENSG00000175581	
FAM138C	1	ENSG00000218839	
FAM138B	1	ENSG00000226516	
MRPL46	1	ENSG00000259494	
MRPL43	1	ENSG00000055950	
FAM138A	1	ENSG00000237613	
MRPL44	1	ENSG00000135900	
MRPL52	1	ENSG00000172590	
MRPL53	1	ENSG00000204822	
MRPL50	1	ENSG00000136897	
RN7SL231P	1	ENSG00000240803	
MRPL51	1	ENSG00000111639	
RN7SL497P	1	ENSG00000240847	
RNU7-173P	1	ENSG00000238950	
KCNMA1	1	ENSG00000156113	
GARS1-DT	1	ENSG00000196295	
CCNO-DT	1	ENSG00000251307	
RNU6-588P	1	ENSG00000222213	
HAP1	1	ENSG00000173805	
RNU6-322P	1	ENSG00000251819	
RPLP1P5	1	ENSG00000214657	
CTF1	1	ENSG00000150281	
RPLP1P6	1	ENSG00000213433	
SYBU-AS1	1	ENSG00000248050	
MRPL58	1	ENSG00000167862	
MRPL57	1	ENSG00000173141	
MRPL54	1	ENSG00000183617	
MRPL55	1	ENSG00000162910	
NTF4	1	ENSG00000225950	
RN7SL230P	1	ENSG00000264916	
RN7SL496P	1	ENSG00000242855	
ARMCX7P	1	ENSG00000204072	
HAS1	1	ENSG00000105509	
NTF3	1	ENSG00000185652	
RNU7-172P	1	ENSG00000252934	
HAS3	1	ENSG00000103044	
TMEM97P1	1	ENSG00000234030	
HAS2	1	ENSG00000170961	
TMEM97P2	1	ENSG00000253866	
KRTAP2-4	1	ENSG00000213417	
RNU6-325P	1	ENSG00000223064	
CEPT1	1	ENSG00000134255	
KRTAP2-3	1	ENSG00000212724	
NME1P1	1	ENSG00000237175	
KRTAP2-2	1	ENSG00000214518	
KRTAP2-1	1	ENSG00000212725	
ENSG00000261798	1	ENSG00000261798	
USP9X	1	ENSG00000124486	
USP9Y	1	ENSG00000114374	
TMCO4	1	ENSG00000162542	
TMCO3	1	ENSG00000150403	
TMCO2	1	ENSG00000188800	
TMCO1	1	ENSG00000143183	
GASAL1	1	ENSG00000253669	
RNU7-171P	1	ENSG00000238406	
TMCO6	1	ENSG00000113119	
ADH5P2	1	ENSG00000232676	
ADH5P3	1	ENSG00000223694	
MARCKSL1P1	1	ENSG00000213277	
RNU6-324P	1	ENSG00000200827	
MARCKSL1P2	1	ENSG00000215878	
ADH5P4	1	ENSG00000233859	
ADH5P5	1	ENSG00000234865	
SNX2P1	1	ENSG00000270585	
SNX2P2	1	ENSG00000236460	
UGT1A10	1	ENSG00000242515	
SAT2	1	ENSG00000141504	
SAT1	1	ENSG00000130066	
EIF4ENIF1	1	ENSG00000184708	
RN7SL494P	1	ENSG00000241175	
CADM3-AS1	1	ENSG00000225670	
CRTC1P1	1	ENSG00000204993	
OR52H2P	1	ENSG00000248553	
NEPRO	1	ENSG00000163608	
PIPOX	1	ENSG00000179761	
CBLL1-AS1	1	ENSG00000241764	
BMPR1B-DT	1	ENSG00000249599	
TPT1P10	1	ENSG00000180221	
TRGV10	1	ENSG00000211694	
SOD2P1	1	ENSG00000234257	
TRGV11	1	ENSG00000211693	
TPT1P11	1	ENSG00000239995	
RN7SL493P	1	ENSG00000266439	
HAT1	1	ENSG00000128708	
DYDC2	1	ENSG00000133665	
DYDC1	1	ENSG00000170788	
TPT1P14	1	ENSG00000235929	
ENSG00000261729	1	ENSG00000261729	
TPT1P15	1	ENSG00000225471	
RNU6-584P	1	ENSG00000222282	
TPT1P12	1	ENSG00000256817	
TPT1P13	1	ENSG00000213498	
XIRP2-AS1	1	ENSG00000254552	
ISG20L2	1	ENSG00000143319	
NF1P8	1	ENSG00000236956	
HMGN1P19	1	ENSG00000224519	
HMGN1P18	1	ENSG00000234927	
HMGN1P17	1	ENSG00000250787	
SAV1	1	ENSG00000151748	
HMGN1P16	1	ENSG00000249503	
RN7SL492P	1	ENSG00000240545	
HMGN1P15	1	ENSG00000250197	
CTIF	1	ENSG00000134030	
HMGN1P14	1	ENSG00000249439	
HMGN1P13	1	ENSG00000249619	
RPS21P4	1	ENSG00000242358	
HMGN1P12	1	ENSG00000247911	
HMGN1P11	1	ENSG00000248336	
HMGN1P10	1	ENSG00000244101	
RPS21P8	1	ENSG00000223782	
TRIM49B	1	ENSG00000182053	
NCKAP1P1	1	ENSG00000237752	
TRIM49C	1	ENSG00000204449	
RNU6-587P	1	ENSG00000212584	
RPS21P2	1	ENSG00000230353	
RNU6-321P	1	ENSG00000222844	
RPS21P1	1	ENSG00000229795	
MYPOP	1	ENSG00000176182	
RBPMS	1	ENSG00000157110	
TFPI2	1	ENSG00000105825	
BUD13P1	1	ENSG00000270689	
DCDC2	1	ENSG00000146038	
DCDC1	1	ENSG00000170959	
HMGN1P28	1	ENSG00000254114	
PTPRD	1	ENSG00000153707	
NF1P2	1	ENSG00000258997	
HMGN1P26	1	ENSG00000259557	
MLXIPL	1	ENSG00000009950	
PTPRE	1	ENSG00000132334	
NF1P1	1	ENSG00000270831	
PTPRB	1	ENSG00000127329	
HMGN1P24	1	ENSG00000226977	
PTPRC	1	ENSG00000081237	
ENSG00000246130	1	ENSG00000246130	
NF1P6	1	ENSG00000224435	
CFLAR-AS1	1	ENSG00000226312	
PTPRA	1	ENSG00000132670	
NF1P5	1	ENSG00000175319	
HMGN1P20	1	ENSG00000239539	
NF1P4	1	ENSG00000258027	
NF1P3	1	ENSG00000183249	
VPS9D1-AS1	1	ENSG00000261373	
RNU6-586P	1	ENSG00000253074	
GDPGP1	1	ENSG00000183208	
SLC25A5-AS1	1	ENSG00000224281	
RNU6-320P	1	ENSG00000252320	
RN7SL491P	1	ENSG00000264400	
NFE2L3P1	1	ENSG00000267497	
IGHV3OR16-10	1	ENSG00000233732	
ENSG00000236740	1	ENSG00000236740	
IGHV3OR16-11	1	ENSG00000270318	
RNU6-581P	1	ENSG00000252023	
IGHV3OR16-12	1	ENSG00000270467	
HMGN1P38	1	ENSG00000253954	
HMGN1P37	1	ENSG00000229237	
NADK2	1	ENSG00000152620	
HMGN1P36	1	ENSG00000235734	
HMGN1P35	1	ENSG00000172186	
HMGN1P34	1	ENSG00000224755	
HMGN1P33	1	ENSG00000230326	
HMGN1P32	1	ENSG00000237589	
HMGN1P31	1	ENSG00000267513	
HMGN1P30	1	ENSG00000235028	
DIS3L2	1	ENSG00000144535	
TUBB8P1	1	ENSG00000229298	
TUBB8P2	1	ENSG00000218896	
RNU6-580P	1	ENSG00000202029	
TUBB8P3	1	ENSG00000250307	
TUBB8P4	1	ENSG00000250788	
ENSG00000236754	1	ENSG00000236754	
TUBB8P5	1	ENSG00000254381	
HPRT1P3	1	ENSG00000256752	
TUBB8P6	1	ENSG00000224625	
ENSG00000248738	1	ENSG00000248738	
HPRT1P1	1	ENSG00000251644	
TUBB8P7	1	ENSG00000261812	
TUBB8P8	1	ENSG00000213113	
HPRT1P2	1	ENSG00000250587	
RETREG1-AS1	1	ENSG00000246214	
HAX1	1	ENSG00000143575	
IGHV3OR16-17	1	ENSG00000259680	
IGHV3OR16-13	1	ENSG00000271178	
MTRF1L	1	ENSG00000112031	
AHDC1	1	ENSG00000126705	
IGHV3OR16-15	1	ENSG00000261834	
IGHV3OR16-16	1	ENSG00000259842	
RBPJL	1	ENSG00000124232	
UGT1A2P	1	ENSG00000228445	
RNU6-583P	1	ENSG00000251821	
RPS6KB2-AS1	1	ENSG00000255949	
MAK16	1	ENSG00000198042	
B3GALT1-AS1	1	ENSG00000235335	
NTN4	1	ENSG00000074527	
NTN5	1	ENSG00000142233	
NTN1	1	ENSG00000065320	
NTN3	1	ENSG00000162068	
EAF1-AS1	1	ENSG00000249786	
TRIM43B	1	ENSG00000144010	
RNU6-582P	1	ENSG00000199859	
PTPN1	1	ENSG00000196396	
ANHX	1	ENSG00000227059	
CTNS	1	ENSG00000040531	
IGLCOR22-1	1	ENSG00000254127	
IGLCOR22-2	1	ENSG00000271093	
OR2BH1P	1	ENSG00000272882	
MTRES1	1	ENSG00000130349	
PRKAR1AP1	1	ENSG00000233401	
SNRPEP11	1	ENSG00000230299	
PTPN9	1	ENSG00000169410	
PTPN6	1	ENSG00000111679	
PTPN7	1	ENSG00000143851	
PTPN4	1	ENSG00000088179	
PTPN5	1	ENSG00000110786	
R3HDM2-DT	1	ENSG00000258001	
PTPN2	1	ENSG00000175354	
ENSG00000261709	1	ENSG00000261709	
PTPN3	1	ENSG00000070159	
SNRPEP10	1	ENSG00000227002	
KDELR1	1	ENSG00000105438	
THUMPD2	1	ENSG00000138050	
THUMPD3	1	ENSG00000134077	
SPATA20	1	ENSG00000006282	
THUMPD1	1	ENSG00000066654	
PPIAP9	1	ENSG00000219797	
PPIAP8	1	ENSG00000225185	
TAS2R62P	1	ENSG00000234066	
CCNB1IP1P3	1	ENSG00000231001	
SPATA25	1	ENSG00000149634	
CCNB1IP1P2	1	ENSG00000230860	
CCNB1IP1P1	1	ENSG00000229815	
SPATA21	1	ENSG00000187144	
SPATA22	1	ENSG00000141255	
ENSG00000200753	1	ENSG00000200753	
SPATA24	1	ENSG00000170469	
ACVR1	1	ENSG00000115170	
ANK2	1	ENSG00000145362	
ANK3	1	ENSG00000151150	
ANK1	1	ENSG00000029534	
SPATA16	1	ENSG00000144962	
SPATA17	1	ENSG00000162814	
ANKRD10-IT1	1	ENSG00000229152	
SPATA12	1	ENSG00000186451	
SPATA13	2	ENSG00000182957:ENSG00000228741	
KDELR2	1	ENSG00000136240	
ALPK3	1	ENSG00000136383	
WFDC10A	1	ENSG00000180305	
TACR3-AS1	1	ENSG00000251577	
KDELR3	1	ENSG00000100196	
WFDC10B	1	ENSG00000182931	
ALPK2	1	ENSG00000198796	
ALPK1	1	ENSG00000073331	
SPATA18	1	ENSG00000163071	
SPATA19	1	ENSG00000166118	
ZFY-AS1	1	ENSG00000233070	
ENSG00000248709	1	ENSG00000248709	
NRBF2P6	1	ENSG00000251485	
CTR9	1	ENSG00000198730	
WNK4	1	ENSG00000126562	
DPPA4P2	1	ENSG00000249691	
DPPA4P3	1	ENSG00000256189	
MIR3142HG	1	ENSG00000253522	
ANKH	1	ENSG00000154122	
HIVEP1	1	ENSG00000095951	
TUBB8P9	1	ENSG00000235827	
NRBF2P4	1	ENSG00000253228	
NRBF2P5	1	ENSG00000270427	
HIVEP3	1	ENSG00000127124	
NRBF2P2	1	ENSG00000226933	
HIVEP2	1	ENSG00000010818	
ENSG00000200733	1	ENSG00000200733	
NRBF2P3	1	ENSG00000237415	
TNFRSF10A-DT	2	ENSG00000246582:ENSG00000250714	
CUL1P1	1	ENSG00000251032	
NRBF2P1	1	ENSG00000267797	
CTSA	1	ENSG00000064601	
IFITM10	1	ENSG00000244242	
ANLN	1	ENSG00000011426	
CTRL	1	ENSG00000141086	
WNK1	1	ENSG00000060237	
WNK2	1	ENSG00000165238	
WNK3	1	ENSG00000196632	
YES1P1	1	ENSG00000224003	
CTRC	1	ENSG00000162438	
RPAP2P1	1	ENSG00000270874	
PTPRT	1	ENSG00000196090	
PTPRU	1	ENSG00000060656	
PTPRR	1	ENSG00000153233	
PTPRS	1	ENSG00000105426	
USPL1	1	ENSG00000132952	
ENSG00000199231	1	ENSG00000199231	
PTPRQ	1	ENSG00000139304	
PTPRN	1	ENSG00000054356	
CTSZ	1	ENSG00000101160	
PTPRO	1	ENSG00000151490	
PIGO-AS1	1	ENSG00000234181	
PTPRM	1	ENSG00000173482	
PTPRJ	1	ENSG00000149177	
CTSW	1	ENSG00000172543	
CTSV	1	ENSG00000136943	
PTPRK	1	ENSG00000152894	
PTPRH	1	ENSG00000080031	
OR6U2P	1	ENSG00000272937	
PTPRF	1	ENSG00000142949	
CTSS	1	ENSG00000163131	
PTPRG	1	ENSG00000144724	
BABAM1	1	ENSG00000105393	
BABAM2	1	ENSG00000158019	
CTSO	1	ENSG00000256043	
CTSL	1	ENSG00000135047	
CTSK	1	ENSG00000143387	
CTSH	1	ENSG00000103811	
PIPSL	1	ENSG00000180764	
CTSG	1	ENSG00000100448	
NFIB-AS1	1	ENSG00000225472	
CTSF	1	ENSG00000174080	
CTSE	1	ENSG00000196188	
CTSD	1	ENSG00000117984	
CTSC	1	ENSG00000109861	
CTSB	1	ENSG00000164733	
MAPRE3-AS1	1	ENSG00000205500	
YBX1P8	1	ENSG00000226048	
